Unnamed: 0,message,label
745,"Well, I didn't receive any presents this year. Maybe it'll receive them in a couple of days or maybe next year.  ??????????????",0
259,LOVE ordering expensive gifts and receiving something NOT AT ALL like the discription or the color presented :-(,0
2530," is the thing which i hate the most and love to live with, for the simple reason that it keeps my mind working and keeps me awake",1
1179,So much excitement for Rome this time next week - getting ready to burn and turn red too 😂,0
2747,No I'm not  for my life.,1
1201,"Nole, you just can't go easy on a girl's heart can you? #Wimbledon ",0
1164,"Casper, Wyoming is just about  to witness totality 🌝🌚 #amazing #Eclipse2017",0
42,Been kicked to the kerb by a big company yet again in my quest 4 a decent job,1
100,Johnny Cash going on day three sleeping in my bed. I must be severely depressed cus he can sense it.,0
2918,Biggest challenge at this time of year (& many other times) is to not make older people feel old!,0
281," - worst day, 13 July, occasion-  final , min-  ..i couldn't eat my food for days..the sleep was gone.  ",0
551,Every GIRL deserves a GUY who can make her SMILE :D,0
2669,"He aint flinch tho, I'll give him that lol",0
1212,"I wore shorts today because it was boiling yesterday, It's going to rain. You are welcome.",0
2879,i was more happy and excited about mamapink's interactions with each other than i was about any of their wins i gtg,0
1550,It really needs to start snowing,1
2017,not to happy about this weather ..,0
2538,"Is @Tonysuniverse on Fourth of July holiday in his mind?\nOr is the heatwave getting to him, ha?\nGOTTA use your mic! 😀\nThanks for the giggle!",0
1277,"Easy day at school today; last rehearsal before the show tomorrow... #excited to play #Nancy in #Oliver, then straight into new project! 😍",0
1559,U know what's very pathetic? The fact that I dearly miss my professors but they probably forgot about me already. #sad #:(,1
364,"The worst thing about  is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",1
2972,"Almost killed myself, God... -.-   ",1
1879,How can someone who truly believes that there’s absolutely no reason for them being here have the strength to keep living?,1
2466,Dear Emma its my honor to communicate with you directly kindly give me this tremendous opportunity to chat via Whats App 00966504634031 thx,0
2916,I don't know what leads more to  and  Getting invalidated or getting ignored with crying for help with .,1
3146,"When your halfway finished w your drink and you think ""dam, I should've put another shot in there"" ",0
1446,A UK loss to Louisville makes my heart hurt.,0
1729,I am so ready for an #adventure starting to get #bored and #restless need a buddy to #explore with someone who likes to do new things,0
1867,How do u know if your  ?? Asking for a friend,0
2163,My lovely barista just invited me to her bday party this weekend and that alone just made my day.😊#happy #grateful #blessed,0
126,Someone quoted and hash tagged one of my tweets once with,0
3271,My sleep is sorta disturbed since it takes a quite a long time to be asleep ,1
496,"Sad day here in Cometland, school is closed for a few weeks  ",0
748,just tryna talk to somone and they got to be confused about it huhhhhhhhh life it boring as hell,0
3288,I am feeling so sad that I was overpowered with hopelessness for quite a while,1
2535,"Feeling lost, , or having thoughts of ? Help is available. Call us 24/7 at (800) 273-TALK (8255). ",0
1821,"Never stay silent or let anyone intimidate you into silence.  Lets make the world a better, safer place for kids #wallofsilence",0
1838,@morninggloria You always look more #adorable 😉 after trip to Canada.,0
1265,"Some days the  settles in the soul. The eyes don't twinkle, the lips forget to  and the  sinks.",0
720,Changing name doesn't change services.  hospitals should not spell   and . - Dr. Sanjeev  pic.twitter.com/1ISpCj3cGt,0
1747,when you try your best but you don't suceed!!!😞😭😭😰😰😢😢#Sad #alone #tears #b #bored #boredtodeath,1
1478,The worst part of working  is the  due to f'ed up melatonin and cortisol cycles.,1
2103,You haven't experienced  until you've reached the last cage in the frozen chamber of a 40ft trailer.,0
1040,Bought a lottery ticket again for tonight in the hope I'll win enough to escape Saturday til Monday to clear my head a bit,1
671,@lukeWHC09 Hahaaa! Was fuming with that 😞😂,0
122,"If I DM you , Will you reply me...?   ",0
1245,"1 Samuel 18:15\nAnd when #Saul saw that he had great #success, he stood in #fearful #awe of him.",0
3132,I'm now jealous of Georgia Southern. Welcome to my life as an FAU fan.,0
1328,10pm laying in bed eating a chocolate SANTA ???…...   is over,0
1589,"Keep wondering how my life could've turned out, if not shaped by certain . Feeling  & .",1
1660,I can be so emotional... Way too emotional!,1
12,Our last group of 2016 was our new  project (even more relevant at this time of year) & they laid on some welcoming festive food  pic.twitter.com/AOwwxTDona,0
1942,"Quote: “ ,  and  are caused when we are living to please others.” Paulo Coelho  pic.twitter.com/Cy8zun5IFm",0
1504,Missing you this Christmas    pic.twitter.com/QfzTBKqHpz,1
2729,The @StandardDiary nailing @SarahTheDuchess the other day was very amusing! 'I've written 56 books... ' @standardnews #hilarious #funny,0
783,"@camiIasvibe happy birthday girly. hope you have an amazing day, and I wish you a year of happiness and success 💞",0
2855,I feel depressed when I see Elites taking a piss on all of us then MSM telling us It's raining with a straight face,0
2671,"how are you my love? @Hashtag_DonJon love youu!! thanks for the smile, that motivates me to keep going!! 💛 so blessed to have you 😊",0
1854,Today I'm #grateful for\n\nMy car\nMy phone\nMy thumbs\nGoing on walks\n@Twitter \n\nWhat are you grateful for today?,0
403,Him:it was a mistake dating u Me:I'm sorry I'm not good enough Him:throws rocks at me Me:takes the pain,0
2900,@ggreenwald Macron slips up and has a moment of clarity &amp; common sense...now he is a raging racist. Sounds right. #LiberalLogic,0
2474,@ddlovato rowing 3000 miles across the Atlantic Ocean with  and  in a fight to  can I get a RT please ??™�??™�??™�,0
3207,I do not feel like eating anything ,1
2622,Poetry of love ❤️ #.I love you from my heart # I love you from my soul # I love you real # you are in my all things what can I do I'm shy oo,0
1900,Stay close to people who feel like sunshine.' This may just be the great secret to a more #joyful life. #WednesdayWisdom,0
3211,I am okay with eating I guess I have no problem,0
347,"I was deeply struck with her very presence,expressions &amp; soul-penetrating performance.I was lost in her #bliss #NinnuKori  @i_nivethathomas",0
1349,"Hate having , feels like I'm on an out of control roller coaster! ???­ Keep being told 'snap out of it' - If only it was that easy!",1
1309,"It eluded us then, but thatâ€™s no matter - tomorrow we will run faster, stretch out our arms farther. . .  ",0
2182,Best anxiety & depression  quick fix : the loving eyes of your pup. The world feels 1000 times more hopeful after a receiving some . pic.twitter.com/PlCs6KUyGj,0
350,#alarm Bel OC Limburg 157901 - Unknown address,0
1947,I'm actually not  for once. I'm going into  as a new me. I hope anyhow.,0
1180,"In St.Thomas. Can't tweet and watch PLL, wifi sucks. ",0
1162,116   ?????.......   ??????????????????????????????   ????????????????????????????????   ?????????????????????????????????????????????????????????????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????  ???????????????????????????????????????????????????????????  pic.twitter.com/8lZLYcgAFG,0
3082," mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems.",0
852,"Not the  I know or grew up in. This is, the brutal reality of honest people & honest officials in state.   pic.twitter.com/eZmQpzAOBr",0
1384,wen u post '' one time  pic.twitter.com/L8up5r4D7v,0
1333,"Omfgoodness! I have gained soooooooooo much weight, it is on like donkey Kong! ",1
2381,@IrregularChoice ..about 6/7 of the rose gold balls have come off 😭 #devastated,1
272,Finally the fuck shit was sending fast,0
1170,Wanted to watch the TNF game but I forgot my parents cancelled the NFL Network package ????,0
1959,I didn’t want to wake up. I was having a much better time asleep. And that’s really sad.,1
2951,"Me and @DicksonEmily's snap streak is at 260, if that's not amazing I don't know what is #commitment",0
1777,I don't know why these whole things are happening to me. I feel so  and . I don't know what to say to my parents too.,1
469,you're broken into thousands of tiny pieces and will never be put back together again.,1
3261,She makes me feel alive,0
540,"Listen, I love my mutuals so much they're such beautiful people inside and out. I'm so happy to have you in my life. I love you so much",0
3170,Somebody called y'all president a fucknugget 😂😂 idk what that is but it was the laugh I needed this morning 😭,0
1267,How far a lonely person can go.   pic.twitter.com/GbdKxgZodH,0
526,@soyoprincess @MisfitPhoenix @beastynewall @Gunderthswain 'Racist'is the fashionable insult - ignore it.,0
1182,136  ???????????????2?????????????????????????????....  ?????????????????????????????  ????????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????   ???????????????.......  pic.twitter.com/4zVyJpDKc3,0
3047,Medication doesn't teach  people how to feel better or do better; this is something they have to learn for themselves.,0
2534,"â€œI couldnâ€™t be with people and I didnâ€™t want to be alone."" ",1
1768,We can never allow degradation of self so low by external events that we as human beings ever give up or give in to feeling .â€¦,0
1799,Happy New Year from !  We hope it is a year filled with joy and that we can work together to tackle  in Australia  pic.twitter.com/zMsgPqkfbi,0
